review,sentiment
movie one worst ever seen including anything pauly shore believe film could actually bad br br coolio single worst actor including pauly shore ever star movie temptation hit stop button movie huge fact throw trash button vcr would inclined press br br favor something interesting watch movie like watching grass grow watching golf tv,0
movie schlock despite lo fi production link troma production dark fable adult exploitation theme sugar cooky one wonder cast fallen prey said theme weird movie enticing visuals shadow contrast prominent definitely worth look especially fan warhol stylish decadence cruelty wickedness moral albeit twisted gleamed,1
baby big brother assuming hungry bottle nourishment diaper change screaming non stop many hour without care definitely stupid take baby safe place need br br road miraculously clear whenever anyone wanted drive somewhere uprooted tree fall road block br br imagine cop roadblock immediately following young person would crash especially said dangerous go br br said nice movie child could safely watch change,0
really much say movie crude fun br br plot outline imdb br br br br two loser milwaukee coop remer parker stone invent new game playing basketball using baseball rule game becomes huge success along billionaire help form professional baseketball league everyone get pay team change city coop remer team milwaukee beer team standing way major rule change owner dallas felon vaughn want institute br br br br acting pretty good since arn many big star movie although big fan southpark parker stone pretty good job first real movie br br many funny moment movie come close naming never really let try put cruddy drama make serious br br favorite aspect movie soundtrack great especially like take beer reel big fish underrated br br overall crude extremely funny movie br br james black wolf johnston,1
disney movie dare something different least awarded effort hole make mistake one would expect disney movie troubled teenager put camp first time event explained detail flashback scene really serve purpose present several mature topic may surprise viewer must admit first bit put seriousness movie soon realized endure moment see beauty story besides story movie also good job questioning method used correctional facility one example caveman forbidden teach zero read dig hole order build character like learning read contribute hole movie smart beautiful must watch,1
movie sam wife glorious peter falk equally glorious olympia dukakis would movie worth seeing instead paul reiser vehicle little falk thrown wonderful elizabeth perkins also movie hardly know presume reiser impression giant movie star need appropriate vehicle even galling reiser took trouble hire best woman character actress screen today shoved background dukakis show last minute screen glow story falk dukakis really subjected pointless silly preposterous road trip reiser get show cute precious oh deep psychological insight wrong instance restaurant scene imagine reiser hoped cassavetes like laughably false confrontation reiser falk patently ridiculous embarrassed falk,0
bought vhs film two buck waste money hey dig adam batman west tina giligan island louise hello third rate production rehash dozen biker film crazed bunch bikers psycho ride hick town beat everybody everything defeated man dashing hero adam west look part hero missing cape batman uniform sorry tina l look really nervous frightened whole show least know happened ginger rescued island lol bikers motley group known ever acted least hell rider hell watch,0
rarely make comment felt compelled spare others pain endured watching movie stupid implausible overall story detail simply suspend disbelief problem start early see government researcher tooling around new porsche dining team restaraunt look like castle overlooking capitol building washington c kind life government salary hah get worse toward end bad guy start killing good guy latter group act stupidly want die order cleanse gene pool special effect pretty good producer money buy lead actor great film screenplay direction moronic many people wondered whether deliberate intelligence behind paul verhoeven previous facially stupid movie showgirl starship trooper movie stop wondering plain bad,0
sleepless night switching channel found embarrassment movie thinking br br life remote control kari wuhrer salin wonder gone nowhere br br david keith take role pathetic br br anyway turned movie near end get much plot must best part nerdy college kid brings home dominatrix ish girl scene straight comic book cheap porn movie call mother anal retentive kiss father oh expect tongue great line br br see ended br br well course bitch hell helluva past swat team upstairs yes surround yes yes kid blow brain ahahhahahaha br br must see tv br br,0
favorite christmas special wish would release vhs dvd since rpm got lost cassette made also long gone br br even big john denver fan impressed music mostly traditional favorite muppet spin esp little st nick also contained little known song original br br even though done end show timeless feel hoping find copy soon,1
quality likely remember viewing big knife claustrophobic pacing sacrificed uniform texture dialog talky extreme modern viewer feel every point made movie still move viewer favor change scenery inert min mark sure watched two slow hour beleaguered response good god going feel like odets paid word br br good place note decline drama high point conceit laden project actual filmic merit rediscovered vanish get show offy conventional emotional outburst steiger lupino et al camera move pre arranged meet practiced blocking due rise method regrettable trend sacrificing every merit film grant actor selfish wish great acting ho hum killed thought movie br br jack palance forehead pompadour retract thrust forward every time reacts something disturbing br br awfully boring stuff,0
clearly rating suggest compare classy horror like argento low budget drive fare department truly classic lack money show anyone care much acting adequate rather professional make realistic unlike many movie low budget one drag moment crap may non stop crap face crap although inevitably bit campy time must see anyone idea talking time quite delirious crazy little film filled crazy character clearly made fun fun indeed watch,1
gender bender sex thing bit x file episode interesting premise good story ending wanting gender bender also x file debut actor nicholas lea better known alex krycek episode play michael man attacked one kindred need see episode see nic lea le spectacular beginning interesting thing kindred power seduction marty victim become turned onto however andrew seduces scully disoriented groggy become attracted andrew maybe marty experience andrew episode reminds would sometimes miserable film british columbia throughout episode wet soggy muddy could much fun despite disappointing ending gender bender still decent episode view,1
enjoyed asterix book film love film yes admit mix book film character brilliant people showing cgi left right centre already seen several time laughed sock br br course contains main hero asterix astérix obelix obélix dogmatix idéfix time someone new deal br br sense humour like gaul go bless em,1
particularly moved understated courage integrity l anglaise beautifully acted intellectually visually compelling film thank much monsieur le directeur rohmer,1
another great film critic love problem good movie br br film premise simple nine convict escape prison tenth one go crazy tell treasure br br first half lot slapstick broad second half character driven descent fantasy melancholy br br two half simply mix individual scene work well guy crashing friend house new filipino bride hilarious later scene big guy working restaurant tug heartstrings simply mesh br br movie well missing entire set ups one scene show guy desperately looking change deserted vending machine buy snack next scene whole crew drag sitting restaurant get dress wig crew includes big guy midget get clothes money buy meal puzzling drag clearly guy drag let face anything memorable witness big guy dwarf eating meal dressed woman mention big guy dwarf besides old guy everyone else seems blend fact wear matching white jumpsuit throughout movie movie little character development first half result second half really lack emotional punch often trying figure individual payoff scene br br speaking drag second half wonderful sweeping camera shot big emotional moment great symbolism make great film also excruciatingly slow make boring movie br br soul big disappointment review gush great film somewhere good luck finding,0
highly reccommend movie blur line childhood fantasy everyday reality seamless fashion seen believed actor director perfect timing one scene name calling fight becomes sort dance loved story line actor everything think one two decidedly cheesy scene movie impeccably done,1
read novel kite runner based wife daughter thought movie fell long way short book prepared take word movie good great good accurately portray havoc created soviet invasion afghanistan convincingly show intolerant taliban regime followed rate c first b second human story afghan american returned country rescue son childhood playmate well done count particularly told book far convincing movie exciting part film however kite contest kabul later mini contest california cannot equaled book wager money,1
surprisingly complex well crafted study first serial killer ussr set day perestroika intense piece brought full life performance stephen reah donald sutherland br br examination cicatillo killer well rounded hinting behavior right showing others subtlety compelling without overtly graphic weak heart however subject matter often disturbing necessary full development main participant fact based story br br hbo furnished u excellent film unusual manner congrats director editor great piece top must see list,1
exquisite film search bliss everyday life pacing camera work emotion haunting musical score pure charm picture make must see easily appreciated immature emotionally stunted flaw see film captured technically perfect film format deserved todd ao technicolor finest sound format available intimate film made seventy millimeter gorgeous italian villa effect inhabitant would rendered even lushly small lovely moment would even beautifully seen heard still demand attention sweet moving small film stop watching every time come satelite transformation character contained tight mistrustful always joy watch really recommend often br br casting perfect mood perfect acting reproach film middle age choice people make deep thoughtful without beating viewer heavy handedness watch one sitting let effect get perhaps lived enough something else wrong,1
honest pimped purple plane snoop dogg helm amusing visual gag would decent concept second commercial maybe minute music video producer committed age old concept comedy sin stretching second material hour half film result predictably lame remainder minute filled typical gamut racist sexist humor fart joke offensive worst painfully unfunny threadbare plot scream weight contrivance best avoided unless drunk stoned,0
considering star born made twice already time film came production latest remake freshness attributed fantastic chemistry entire acting ensemble viewer could forgiven believing kris kristofferson barbara streisand couple screen well incredible display pure affection towards one another br br film described past barbara streisand concert film set soap opera storyline however anyone enjoys watching film take beyond living room world character seem truly alive star born well worth hiring price br br incredible soundtrack flawless acting touching reality regard human emotion true frailty life star born film draw world esther hoffman love life john norman howard br br film anyone see beauty real love kind keep devoted person even break heart,1
okay grew loved doctor since tom baker christopher eccleston made love furious forever leaving br br writing grand acting superb directing dreadful old day fantastic skeptical programme watched merely forced huge fan love ringtone dalek screaming exterminate br br thing love new programme people actually notice rose billie piper disappears planet old show assistant would drop come home like nothing happened one noticed chris eccleston doc love rose romantic debated doubt love care companion destroy world save old show lacking often doctor care never saw assistant talk think like real people rose shown something outlandish new alien act like real person would gobsmacked never liked assistant old show never saw anything alien would fit right adapt instantly want see surprise rose face see plastic dummy come life give br br thing like series nearly everything happens earth london cardiff sort hoping world sort show eccleston left quickly really made show brilliant br br let thing go far enjoy series ever expected mind stuff set earth br br take show seriously fun smart entertaining super serious heavy duty show pure fun pure british get enough watch open mind put brain neutral enjoy br br p watch series later series brilliant first episode series good watch get love monster utter rubbish completely destroys show,1
people stated th season south park started trend leaving behind politically biting satire shallow spoof could truth br br episode spoof living dead series satire people treat homeless character say thing like pretending like u want human episode attack culture people ignore lower class often luck br br yes still satire also wonderful spoof could want,1
johny make one best style exercise making strong film good yakuza story election new yakuza bos beginning war inside organization br br opinion violence wise used context making strong gang film specially love way tell history moving around role inside yakuza family making see violence like way solve problem br br talking technical aspect film good example paused rythmic planified way shooting film one hong kong film year like infernal affair without easy action violence scene confused storyline strongly recommended asian film lover br br sorry english better spanish lol,1
normally glutton poor movie thing stunk br br watch movie br br terrible effect little humour hell point making movie gore speak acting speak br br could manage minute rat dropping movie rare br br something positive say drivel cover art ok pretty sure movie ending even tho make br br rat unorganized blew line constantly lacked intensity seemed going pace paycheque actor worse,0
worst movie seen year watch lot cable plot ridiculous scene thrown action start ending scene random idiot make scream plane special effect spielberg would laugh as horrible yellow eye contact lens cute though admin bear watch end scene great scientist bennett holding dear life engine body much sorry bad english romania first post sign make comment movie believe movie released,0
film really disappointed acting atrocious unbelievable actor story incredibly obvious group independent actor stage passion play turn start live life character play watching lot movie lately thanks netflix first one watched way long time felt need see end know end story br br seems modernization gospel either sacrilegious enlightening cannot speak raised christian church said raised u live increasingly christian culture curious enough jesus modernization religion better worse seen mel gibson version guessing liked one like except conservative wish better film br br lot review praise arcand direction especially cinematography liked neither film rather prudish preachy believe character persona never involved screen life play within play much dated would think carry weight real time production beside point really needed work would stronger development character plot support philosophical theological question film would like musical choice obvious unoriginal br br two example come easily mind firstly reenactment parable jesus driving money lender temple lead actor fallen woman play magdalene also model dancer becomes enraged must debase auditioning commercial wicked producer plenty panting men audience pant trash place chase guess level film wish reach romance two entirely arbitrary emotionally realized scene played like high school rendering death salesman e well please stop hitting head high handed significance relationship female lead priest asked play eventually turn betrays nowadays corrupt church sleep guy brings much pleasure little pain ah saintly whore lovable old coot seems enough arcand signify worth trouble enrich enliven character going motion reaching eject button br br feel free write bored jaded interested feel free watch movie see passion beauty sadness inspiration delivered amateurish gimmicky charade feel free preconceived idea affirmed see shred artistic integrity forsaken monotonous drivel say warn,0
docteur petiot starring michel serrault brutal story brutal man doctor heals sick occupied france even ability compensate yet prey weakest amidst populace imagery cinematography superb lend additional macabre feeling complex story perfect psychopath seductive altruistic intelligent caring calculating murderous movie certain forgotten soon viewer kudos mr serrault chilling portrayal,1
monkees surprisingly big favorite mine yes might original manufactured rock band gimmick certainly reached overkill st century however music hold best offer last train clarksville daydream believer believer stepping stone valleri pleasant valley sunday great song written good songwriter boyce hart neil diamond goffen king john stewart great musician songwriter likable screen presence plenty appeal stuff actually decent v show dated stuff still watch show occasion time capsule life magical dangerous time u history br br however know portent thing come like kelly clarkson monkees want considered manufactured puppet recording company despite average talent wanted write song produce album call shot came tour sadly turned disaster especially peter tork choice jimi hendrix opening act nixed due stealing show heavy sexual suggestion music compared monkees g rated content br br however final nail coffin monkees infamous motion picture head head written bob rafelson jack nicholson allegedly high mary jane film received poor review made box office today film cult classic ahead time delivers message mind youth summer anger br br head really plot basically one four monkees lurch scene scene without rhyme reason go eating diner seeing davy jones getting bashed sonny liston western sucked vacuum performing concert forth film basically offer oblique opinion wrong american society monkees bash commercialism war vietnam american policy censorship establishment greed read line see target derision br br monkees spend lot time boxed certain junction film symbolizing felt record company saw nothing toy play time record another hit album scene outnumbered western scene could symbol session musician songwriter record producer whatnot controlled career cannon fire way saying begone br br film truly psychedelic trip behold flashy tie dye color hypnotic concert belly dancing scene druggy imagery everywhere acting actually good biased like monkees v show small soundtrack feature porpoise song three song written monkees br br film actually hilarious scene occasion although maybe supposed mickey dolenz beating coke machine give soda violent punch ups boxing scene mean wiry guy probably weighed laughing br br movie absolute must see monkees fan think lot people feel movie indeed head obsessed society time find great time capsule,1
bought movie sight unseen sci fi convention got deserved something silly simply put movie implausible boring unwatchable br br bored disgusted lack plot development turned watch repeat mythbusters understand low budget move least looked like low budget move excuse horrible acting terrible plot even worse camera work look like something group college student class getting drunk br br maybe villain laughable plot something actually could happen real life respect law enforcement might become bad funny movie funny bad,0
nice see bruce willis come action throne let u see really talented actor shine film near year old image consultant totally lost touch inner child meet face face one rare film talk audience truly offer something whole family caring keeping child inside realizing grow exactly way thought would willis seems building impressive track record working kid witness sixth sense haley joel osment great chemistry spencer breslin nice photography music ending wonderful uplifting great film see every member family,1
thing worse surfer without wave film surfer without wave viewer love surfing film gigantic disappointment since total number minute surfing footage struggle reach three br br story slice life beached surfer waiting perfect wave wave j c sean pertwee aging super surfer flirting commitment girlfriend chloe catherine zeta jones find grown bliss woman love three old surfing friend turn convince hit beach looking monster wave bone yard trouble wave end film story dissipates meandering succession disconnected beach happening br br acting mostly mediocre sean pertwee comical moment mostly acting mundane ewan mcgregor decent drug dealing wild man far interesting peculiar character bunch probably funniest performance turned peter gunn terry turned corpulent body continual sight gag catherine zeta jones sexy usual character really enough meat show much acting ability br br really much comment rated real beach bummer,0
man navy comment indicated rare well filmed look navy lighter air lta activity lta crew justly proud convoy shadowed never lost ship submarine attack filming various na location give valuable glimpse type aviation long gone however first half movie beery relationship service pal meeting tom drake character mother getting drake leg fixed second film start second film mostly ltas action taking surfaced sub guy get killed much damage caused look fairly gritty realistic imagine shift southeast asia navy ltas never mind part really wild blimp used extract downed aircrew jungle jap shooting like mad shade vietnam except getaway oh leisurely blimp talking end feel good wwii drama unusual part war,1
hearing rumor upcoming leonard nimoy demonstrates blu ray disc advance past year ranging steady cam cgi interesting see franchise reinvigorated hope help remove bad taste left mouth whole magnavision demonstration fiasco br br yes leonard nimoy demonstrates betamax vcr brilliant milestone entertainment history tentative leonard nimoy demonstrates compact cassette downright tacky leonard nimoy demonstrates track tape would expected glorious piece cinema weeping right thinking,0
earth become dear ramu man made sarkar satya comapny refuse believe aag ramu ambitious project clearly jumped high cliff ascended giving industry greatest work time movie made fall like brick cringing leave theater forced sit able take car parking lot others also left else nothing would made sit beyond interval br br movie nowhere close sholay even come near within mile believe ramu surely love godfather sholay since sarkar classic piece work read ramu interview couple day back interviewer said ramu sleep hour day stretch completely agree lack sleep probably taken toll movie br br power performance amitabh bachchan even look scary looked terrifying poster wallpaper saw earlier ramu favorite nisha kothari fantastic job sarkar many dialog fact none remember clearly opened mouth movie found place history new guy playing jai role seems brash look manage jai role cant go im sorry pain big manage right br br promised throughout movie watch original sholay see still br br bottom line horrible movie medium critic going cook ramu goose remind reader one biggest ramu fan even cant spare act,0
love comic although problem fully understanding story  visual style unique dirt dust decay thought knew surprisingly understood main plot  extremely poorly decision made visual style br br mean really bad looking cg human actor close ups work horus egyption god successfully made cg close comic version br br think real actor movie could cult movie br br shame,0
first saw movie younger child sister told thought would kid movie however remains also incredible movie true subject behind movie ruff also true movie never stop touching heart br br first saw yesterday year later saw first time long time even knew ended knew seen billion bizillion time wept like teeny weeny little baby saw year back finally got idea seriousness film stoped watching yesterday change channel watched end astonished much still made laugh cry think believe mericals belived long time movie got shell opened heart movie impacting also impressed actor especially bobby wanting see movie first time suggest seeing alone tissue ready discover young sweet innocent side side still hope movie touched soul even time trying figure movie helped realize still want life,1
admittedly parsifal opera appeal everyone although favourite mine knappertsbusch particular syberberg entire approach static whenever music suddenly begin swell syberberg keep cast moving pace take amfortas klingsor endless whatever happened film editing result physically exhausting watch viewer never spiritually transported impulse rush home play recording confirm wagner got right syberberg got wrong set decoration clever reminder wagner anti semitism ever viewer film prior knowledge wagner,0
movie horrible see discus entire film greatest chase scene ever eddie dumbs milk tim get chased hallway eddie put obstacle jock way hilarious consequence like cymbal nailing trumpet player buy dvd watch slow best obstacle knocked mop bucket one jock jump proceeds slide ground door slide pick speed thus defying physic mainly friction yet lie behind door supreme steepest stair case school ever jock proceeds clear air reality probably would die broken neck defy concept reality make funniest noise ever made situation go buy one trust scene worth buck,1
superb star quality gerard philipe died way young leap screen witty funny sly swashbuckling comedy plenty sword fencing knockabout antic charmingly loopy storytelling impossible resist sweet romantic comedy young gina lollobrigida love interest movie one remember great affection,1
waterdance main character waterdance played eric stoltz find rehab center others similarly injured must face harsh new life confined wheelchair interesting promising premise unfortunately fails deploy ensues instead largely hollywood schmaltz interesting moment certainly cast eric stoltz william forsythe wesley snipe et al brilliant perform well one would expect talent wasted character mainly stereotype one kind another thoroughly unlikeable snipe character exception suppose kind attempt break people idea handicapped crippled weak depicting part face prick make entirely annoying experience admittedly show something permanent disability go way softened romanticized useful good idea process depicted make one difficult person get along worth dealing part parcel character must varying degree despicable disneyfied either surely middle ground somewhere film conclusion eric stoltz character come accept status handicapped person since flaming narcissistic monster beginning film end care le br br addition character problem film suffers weird syndrome many hollywood movie suffer syndrome really official name might call inexplicable forgiveness syndrome go something like character abuse crap without much apology forgiven especially obnoxious example movie breakfast club one character spends film verbally bullying everybody within earshot result love one latest example spiderman supervillain sandman lay waste chunk manhattan wail spiderman seems like monotonous minute waved amount bye egregious example ifs waterdance sequence called n word william forsythe racist biker character friend previous scene wesley snipe character whoop forsythe character next scene nothing happened short time hence without much oh yeah sorry business back know called n word make wonder people actually watch movie release film eye closed kind slap together editing room according scene number call day work,0
loved show used actually leave pub ten minute closing run road catch remember daniel peacock sketch gandhi newsagent masterpiece set design lighting world creating atmosphere felt actually living v unusual comedy br br unfortunately encountered one person apart reviewer ever knew programme existed fact thank imdb coming existence proving fact imagined whole series drunken haze seriously starting believe,1
friend give huge box laserdiscs flash gordon serial say gonna giant coaster say serial rock whine moan almost everyone knew find laserdisc player em br br really little everything serial lion men hawk men shark men earthman guess call em mongo men set costume combine greek roman oriental egyptian even armour like english knight awesome costume riot horrible tights short em worn zarkov beyond description guy furnace scene seem wearing boxer br br also funny way renamed octopus octosack orangutan orangapoid tiger tigron even dragon godzilla like creature threatens flash couple occasion killed br br like invisible man got covered like sword fight wrestling animal men fist fight plenty taste underwater city sky city city top mountain tonne secret passage cave br br hokey effect massive amount sky city supported radium furnace stoked like old time steamship rocketships powered firework constant backfire humming noise lot wire visible holding thing like food flash invisible course rocketships cloud space none around earth viewed mongo giant lizard show briefly fighting sea creature supposedly threaten flash co way shark men underwater city gadget dr zarkov lab crack seem one matter lab worked ming lab vultan br br yeah romance everyone want dale ming vultan flash least one person wanted princess aura prince baron person would preferred fact seems lot sub plot concern intrigue part princess aura try win flash br br man think character awesome fat horse laughing king vultan hilarious managed wing pure artistry ming say ming perfect emperor starwars ming got favourite character serial princess aura quite little character pulled nicely think better actress dale arden long shot even sneaky high priest distinctive role zarkov good strongest character always stood background fight scene holding dale get flash flash course strong point leader hero well crabbe good actor role fit perfectly br br watching think know george lucas got main idea starwars watch see mean br br ever considered watching old serial serial matter first choice reason give one story hole could fixed easily way giant lizard seemed tacked couple weak character king shark men king lion men,1
know want escavate moon real geneve debated project could lead make possible time machine say movie based fact future time movie scientifical project real hope moon exist happen movie movie saw original movie also read book book like though movie yes totally agree previous comment movie depressing unlike one good force one paralled future good movie,0
always enjoy seeing movie make think drip feed answer audience revolver one film although many reviewer stated difficult follow bit concentration open mind got first time true compare mind muck like usual suspect memento right intelligent thought provoking film br br another thing really liked film damn beautiful every scene every camera angle seems thought age see know mean br br conclude watch open mind may enjoy well one ever said revolver everyone cent,1
watching quintet unlike watching group people playing word game portuguese language understand get idea playing game watch closely enough may begin understand rule bother since clear join want chance br br director robert altman one beg audience like film let alone understand sometimes let slip picture part crowd like h nashville wedding film full hubbub orchestrated chaos one two body scene make much difference time seems resent fact someone might even watching film image three woman story almost personal monologue made audience one altman quintet altman seems purposely dare anyone become involved narrative br br depend altman logical expected sometimes thing make film remarkably iconoclastic sometimes unexpected daring dumb instance quintet introduced young woman apparently last person earth capable getting pregnant indeed child last ray hope decaying society almost immediately extinguished altman even wait end play last depressing card elaborate nihilistic pessimistic tale let u know empty meaningless life right bat brave maybe stupid definitely devoid purpose try build story rapidly melting iceberg reminding u pointless effort br br record quintet least claim prophetic story centered treacherous game played various bored character form tag assassination game handful people target elimination would assassin would victim two form alliance kill third die new target assigned whoever life win happens exotic inhospitable wasteland great extent extreme sci fi version survivor minus commercial plug faked reality br br bad concept sci fi epic post apocalyptic setting microcosm world cast pointedly multinational game trusted least long one really win literally cold war steely eyed director taste dark humor violent invention could field day mystery quintet game played exists game quintet metaphor life altman seems see nothing material chance show life empty meaningless game conclusion obvious untrue given lively albeit cynical nature rest diverse film believe altman belief quintet either altman faith material,0
st watched  dir robert elli miller emotional christmas fluff really get specific enough explain real story happened factual based incident man wrongly put jail trying get job family make christmas happen three kid family run away home trek washington c enlist president united state herbert hoover trek provides side story like positive encounter hobo puppeteer make story kind like disney animal run movie quite fit ending detail given president helped family another downpoint movie opinion movie eventually bring tear take long get movie supposed original tv movie according imdb obvious fade out make look way  sure information accurate simple movie could complex happy christmas like story blandly played without lot substance,0
ability enjoy ash time may depend expectation stepping theater even strident supporter seem agree audience split right middle appreciation unique film br br unlike hk actioners battle scene curiously kept distance happen rendered jerky style difficult make exactly occurring screen dramatic scene extravagantly beautiful maggie cheung brigitte lin roll call hk top acting talent chewing scenery wong kar wai early work dialog could precise br br short ash time requires forgiving attitude released around time wong kar wai spectacularly successful chungking express clear director confident working element martial art film anyone looking tense action likely disappointed intrigued director aesthetic likely find unique experience least,0
someone like chase scene really intrigued fascinating true life tale optimistic heading film many obstacle got way good story br br bad fan robert duvall many character played role dull one insurance investigator br br dialog insipid pretty kathryn harrold real garbage mouth read several director replacing film bad tell thing right story get involved treat williams portrayal cooper either fascinating movie also kind sad comment guy committing crime sort folk hero admit wound rooting guy br br everything disappointing complain scenery lush green forest oregon desert arizona br br like see movie made done better one kind story,0
haunting film boast really creepy house good effect work sound work cast seems believe everything around real house scene make jump sinister aspect went hill house past found interesting genuinely creepy moment film liked way ghost manifested sheet curtain house jerry goldsmith score gave right atmosphere sound design voice popping around wish could happened something little intense jan de bont pg rating contend think held back little much poltergeist scared silly saw many year ago still hold haunting could used scene pure terror ending little anticlimactic overall enjoyed acting good moment make jump wish scared,1
saw movie thursday night really boring day expectation rather negative movie ever watched jimmy american version taxi queen latifah ask seriously movie cute drew barrymore always sweet almost fell love fallon character meet cute nerd like movie like excellent simple sweet necessary sunday thursday even sport fan something american movie baseball fascinates probably fact sport norway br br first comment ever haha,1
widely unknown strange little western mindblowing colour probably material used johnny guitar guess trucolor something make blood drip look like shining ruby nearly surrealistic scene twisted action character something different far masterpiece paid attention little gem western encyclopedia,1
go open air cinema greek summer night usually care movie edison started really good good effort singer want actor great morgan freeman movie usually good start catch audience done bit boring yet story filling middle movie character le action done third part something really good remember movie see elite police officer packed weapon demolish building shoot guy behind car fail hit even kill guy take flame thrower kill rest realise greek summer sky filled star way good distracted movie like,0
recent boom dating show u television screen reached fevered pitch since first episode bachelor unsuspecting audience since subjected countless clone variation including bachelorette joe millionaire love money execrable married america hoping cash trend simultaneously tap exploit new demographic bravo unleashed disastrous boy meet boy upon world may mercy u br br premise simple designed light hearted eligible gay man courted number suitor eliminated show show one left twist half men actually straight much big deal inherent viciousness scenario kick hearing pay end show gay man pick straight man disguise straight man win cash prize gay man get nothing least nothing parting gift pat back hearty round embarrassed well thanks playing br br like equally painful queer eye straight guy another bravo program show another example stereotype run amok make even worse though fact straight men playing stereotype cash producer show believe put enough hair gel man hair dress abercrombie fitch pair designer sandal strip body hair fat voila gay equivalent putting white performer blackface offensive u like genuinely gay dress act like implies gay variance chance individuality behave like real people like stereotype never mind fact bank suitor sorely lacking kind diversity gym toned white look far scrubbed cleaned br br another example instead fostering acceptance gay dynamic individual capable variance change hollywood taken stereotype run way bank feel genuinely dirty watching show show gay man see unabashed parade soft core pornography masquerading legitimate television,0
film tapestry series portrait rom community woven together music much musician film paucity spoken dialogue dialogue important structure narrative might expect national geographic tale custom dress music plot line orbiting central character look br br paint portrait family people rather telling story individual plot story space india andalucia time cannot tell people need narration get sense joyous people strongly linked small community social interaction important great sense sadness part rejection society large br br paean rom culture beautifully shot wide spectrum rom music sting tail oppression people faced still face,1
third darkman definitely better second one still far worse original movie made one better fact bad guy changed durant brought back furthermore actually hint character development came bad guy family darkman made heart soften gave flick much e,0
rare come across film awful annoying irritating without doubt one worst film ever seen br br plot blur confusing pointlessly flashy editing ludicrous domino become bad as tough bitch gold fish died kid traumatic event left emotionally stunted hating everyone dialogue clichéd banal littered laughable line three kind people world rich poor everyone else one point bounty hunter guy tied back bus combination number tattooed arm confusing mobile phone call instead rolling sleeve reading number blow arm shotgun another point bounty hunter take bomb meeting arranged mafia threaten set bomb unless mafia let go clearly going meeting would easy br br keira knightley unconvincing dreadfully miscast mickey rourke manage salvage credibility mess br br enjoyed tony scott previous film true romance one could think suffering drivel must made complete idiot,0
along fernando fragata joão mário grilo abi feijó leonel vieira étc commercial director diamantino costa one best portuguese director lampião da estrela diamantino costa first movie made several successful commercial title starred one best portuguese comedian time herman josé josé pedro gomes great funny movie br br boa sorte diamantino,1
one question first premise funny engaging use taped interview take audio animate ite animal speaking part first interview funny entertaining begin even sure would lot entertaining viewed originally without turned cartoon add hilarity turned cbs monday night sitcom line become regular way relax stressful monday workday found course sitcom line would rerun anyway summer seeing episode would entertaining tried give cc chance really started figured well maybe funny nope kept going long half hour br br almost see purpose interview shown entirety point one line clip cut pasted together really quick like horrible dreadful version cartoon network robot chicken fan cbs cancelled sitcom class one half hour line would struggle came deciding whole season three episode creature let say take class considering couple hour since aired come see first comment guess good sign nobody watched last much longer cartoon roadkill,0
movie surprised thing clicheish technological element reminded movie enemy state starring smith part entertaining good mix jamie foxx comedian mike epps wannabe thug julio ramundo providing comic relief movie watch say wednesday night nothing else gave entertainment value,1
movie seriously awful acting worst worse student film super cheesy think worst actor old lady first thought well old movie remembered excuse seen older movie way better acting br br music terrible really choppy editing poor dialog sync br br overall movie even deserve watched bored movie hardly entertained laughable dead grandmother left pinkie toe could make better movie,0
viva variety unique hybrid program parody tribute program represented br br directly mock classic favorite sonny cher show thomas lennon kerri kenney playing divorced show biz couple somehow forced host program together female pair towering male constant barrage insult humor couple tossed plus sketch comedy bit performance kindly described specialty act br br hybrid mix fact fantasy course mr former mr laupin program announcer johnny bluejeans likewise equally fictional act performed certainly real even entertaining also act would clearly better suited old chuck barris gong show br br show really like extended sketch sctv borne mtv series state would suggest would better five minute bit mix program like one rather stand alone series viva variety certainly get high mark original concept even though often odd funny certainly worthwhile especially road tripped la vega brought even glitzier act perform unlikely ever see anything like television,1
every great gangster movie current human drama expect emotional story guilt retribution despair scarface tale ferocious greed corruption power darker side fabled american dream br br anybody complaining cheesiness film missing point superficial character cheesy music dated fashion fuel criticism life diabolical excess nothing life character really matter human level least fact film practically borderline satire ironic considering gangsta rapper positively inspired lifestyle tony montana br br brian depalma strongest directorial effort occasionally excellent well handled particularly memorable finale frequently sink sloppy misled thankfully supported strong script oliver stone probably good therapy considering coke habit tackling time theme consistent focus primarily life tony montana evolution character consumed greed power dialogue also excellent see sawing comfortably humour drama many stand line since wormed way popular culture one form another br br cast help make well really pacino film one earlier le subtle performance something much common nowadays world entirely separate michael corleone frank serpico yet watchable ever entertaining intentionally top form hard imagine another tony montana seeing film possibly one mimicked performance ever pfeiffer stood dull uncomfortable first viewing come realize play part bored little wife exceptional effort unfairly misjudged supporting player good particularly paul shenar suave alejandro sosa br br powerful occasionally humorous sometimes shocking continually controversial scarface one film eighty whatever might mean essential accessible gangster flick pop culture landmark,1
